word,coefficient
final study,0.28939967971127856
best understand,0.28932441144438176
credit boost,0.2892399564011199
having taken,0.2881940244424383
professors truly,0.2881274413301008
took math,0.28800832912995966
bro,0.28799195149403345
writing assignment,0.2879479107029806
uses textbook,0.28794662178521546
final midterm,0.28783160277174746
using,0.2876862585185801
prof ive,0.2874755891251238
concepts understand,0.2874302231850812
enhance,0.2874018803505839
great informative,0.28730695631954606
strict grader,0.28729380253764336
craft,0.2869018985928527
hes great,0.28687227327478443
assignment end,0.2866500619867956
participation make,0.2865546878420519
breakdown,0.28638118648721844
graded easy,0.28621720819002877
paper midterm,0.2861849611879999
gave,0.28574899553081845
par,0.2856939363283925
load heavy,0.285349399994777
amazing learned,0.2852454876374338
text,0.2852007157623852
enjoyed definitely,0.285083920323943
stickler,0.28484941411290987
long weekly,0.284825200138023
accessibility,0.284586461055526
missed classes,0.28447985455481034
study easy,0.284323165988053
need participate,0.284083413942065
interesting recommend,0.28378846422647297
understanding truly,0.2833225800344287
fun hes,0.28313510257359453
csun,0.2826955505016469
great intro,0.2826203547992205
powerpoints easy,0.2826020307496375
participate makes,0.2823733355731071
forward coming,0.28233385507553094
understanding best,0.28225010671967626
feedback better,0.2818508074914814
awesome instructor,0.2817525655274833
group assignment,0.2817168643709628
book didnt,0.2813944709871978
lots discussion,0.2811324137747079
amazing funny,0.2810746391365775
succeeded,0.28089947804445564
passionate biology,0.2808480629626722
similar practice,0.28078914609887995
learned semester,0.28057651869516054
makes chemistry,0.2802508996565099
exam open,0.28008326242030007
outside helpful,0.27990570148824273
page essay,0.27986526036927173
college student,0.27977937688697313
caring approachable,0.27943762985531917
single assignment,0.27939418173313835
divided,0.2791602421562064
amazing long,0.2790690118027028
hours makes,0.2789411086113831
textbook notes,0.2787666855480413
passed,0.278659332720378
quizlets,0.27827569292733495
credit easy,0.27797878963671613
youve got,0.2776144658482327
knock,0.27736308690531974
valuable feedback,0.2773224693231601
expect pass,0.27729621483643446
couple times,0.2772733183838727
rating,0.27719467860013314
opportunities make,0.27695491451933607
andrew,0.2768521606529592
interesting attendance,0.2768299369697919
plan,0.27669841810009566
helpful asked,0.2757790195115671
based,0.27575525714924953
learn stuff,0.2753693213146756
conveys,0.2751198248551711
fair easy,0.27473791154371596
reports,0.27455936652340146
fun enjoyed,0.27432410456021633
helped grow,0.2743099662759296
social,0.27414044572978297
significantly,0.2738388937964257
care wants,0.2738340916816296
amazing knowledgeable,0.2738163196429356
quiz week,0.2737183455847319
helpful great,0.273560565648698
follow syllabus,0.27317517191776786
condescending rude,0.2730069351233547
long understand,0.2729060549771019
photography,0.2728377871512744
fluff,0.2726630677266926
hell make,0.27256912997757976
taking youre,0.27254502618378
easy graded,0.2725107073398721
classes want,0.27239379665202046
feedback definitely,0.27228607873430505
review session,0.27223083212097415
passion subject,0.2721541458021445
imo,0.2718228463897581
ready write,0.2718154362176654
adapt,0.27166237692151335
making easy,0.27163605670861307
straightforward gives,0.27148781372417136
edwards,0.271162923619592
professors university,0.27105821085182435
hardworking,0.27091772250034796
nice pretty,0.27090251718460795
assignment instructions,0.2708631745705874
essays graded,0.27071321037273444
things pretty,0.2706347962142713
feedback papers,0.27050612878188096
awesome cares,0.27043636767641377
individual,0.2703996146931007
knowledgable field,0.2700203506254077
performances,0.26944748025321863
miss days,0.26916342989966546
book needed,0.2687268881557552
didnt want,0.2685807011511037
examples,0.26857479319290656
takes attendance,0.2684082165912791
youre allowed,0.268379032032312
assignment final,0.26827208912546974
ask make,0.26795024523698946
graded based,0.2679468206866295
music theory,0.26780351921644213
changed,0.26773173334080147
improvement,0.2677015950245198
study wont,0.2676659059909562
helpful makes,0.2674980709087478
classes,0.267300988805913
fun shes,0.2667421598955776
virtual,0.26668801550731963
guest speaker,0.26636161732829045
likeable,0.2662896590179756
block,0.2657118577584107
feedback helpful,0.26568732722637073
david,0.2654990865337264
beth,0.26547740969306405
amazing highly,0.2652512106117123
lots great,0.2649108472122875
boring interesting,0.26485483485917966
opportunity learn,0.2648383013669593
visuals,0.2647728071669474
car,0.26473985386847454
poetry,0.26441624633884836
revolves,0.26441604033381466
ask needed,0.26407070729624726
highschool,0.2638271063248197
best kind,0.2638243222300332
makes pretty,0.2637329587816978
test open,0.2636437276966074
draft,0.2630874310489022
robinson,0.2629018791737511
tools succeed,0.26243047482938925
sweat,0.2620454371905254
essays essays,0.2616814917044057
evident,0.26146129098256343
spell,0.26144448368112155
interesting super,0.26138880715306456
comfortable asking,0.2613471892957995
easy helps,0.2612151212297982
knowledge experience,0.2604819239877053
need readings,0.2604051193944297
speech,0.2602924268447384
hunter,0.25985127622355
smile,0.2595149003424696
piece,0.2594716218809045
shes accessible,0.2592247380587315
passionate psychology,0.25906379770004595
attendence,0.25848005907462546
reflects,0.25827035781067675
guy pretty,0.2580571091868704
provides excellent,0.25799876308276554
mindset,0.25779350266258955
prof super,0.25751833459815826
discussions super,0.25748333164437726
way learn,0.25735755563962087
ive classes,0.25725296032719536
giving feedback,0.2571141292253058
weekly based,0.25707316541029906
kind fun,0.2567838931239451
took gen,0.25638204662929476
reads word,0.25625356706115326
email respond,0.2559116490834649
pretty funny,0.25538816128867403
attendance make,0.25483462617800895
makes boring,0.2543786350891546
kahoot,0.25430693856972786
sides,0.2543040894893929
gave points,0.2541283644165783
make understandable,0.2539765600794434
understanding professors,0.25395257406127897
neuroscience,0.2539495127752026
credit great,0.25394526258700206
texas,0.25354584469741154
easy paper,0.2534808215188393
relationship,0.2530700303366997
helpful caring,0.25294191362178675
trying teach,0.2528753746921047
cite,0.2527926158105257
helpful available,0.2525005841475461
need understanding,0.25239123174373324
engineer,0.2523893692466648
kind approachable,0.2521786872793713
helpful shes,0.2518777328631738
setup,0.2515948764039017
typed,0.2506972734943047
whiteboard,0.2504322715449103
lowest exam,0.2502894213824118
returning,0.25005969386707994
clear rubric,0.24993191594797137
plus,0.249395337285219
van,0.24931116921683186
dig,0.249207498795461
interesting actually,0.24914505206776263
minimal effort,0.24883142241036338
observation,0.2482967757769858
generally,0.24826058265614867
great discussions,0.24779176832150515
way set,0.24720920069451696
definitely makes,0.24720521288103672
ive ive,0.24720238057165492
amazing way,0.24709445672450672
ksu,0.24694702551927783
reference,0.24687515572294344
fine gives,0.2466615807542886
hes fair,0.24644339940596846
conversational,0.2464427970776242
reading pretty,0.24625041783556162
test day,0.24576233579063528
members,0.24568071037488293
jon,0.2446094834275042
fantastic cares,0.24448152956095884
police,0.24442701634705485
understand information,0.24437150042423056
heavy make,0.244343723097332
son,0.24402493208977163
page papers,0.24368549623427596
professors met,0.24356098396712667
need highly,0.24344948846232672
depends,0.24339929583050024
far,0.24314496623518253
theyll,0.24304692765719
feedback graded,0.2429016619056213
elements,0.24275695581940776
exposed,0.24262003037808716
hcc,0.24255861376101964
participation easy,0.2424005618962985
box,0.24237996397164005
handful,0.24230390491699896
god bless,0.24227114812801745
country,0.24196942783678468
formula,0.24180944874521587
require effort,0.24166609694398414
great explains,0.24144804781121862
loss,0.2412512200186142
people,0.2412155911680571
taking need,0.24121026330222564
slides canvas,0.2411886934221567
honorlock,0.24099517939429133
reading long,0.2403960070992278
amazing best,0.24033525058047378
looked,0.2401311058578328
succeed great,0.24005406154119244
strategy,0.23970748940403325
eyes,0.23970226792221902
ive met,0.2394927043111755
notes open,0.23939447354875665
wonderful caring,0.2391010616838278
amazing need,0.2390046770211291
understanding topic,0.2389573950820915
accessible helpful,0.23890821150367514
guy talk,0.23885145014459327
took notes,0.23867348987451117
easily accessible,0.23864986109578198
helpful super,0.23856434797217307
entire semester,0.23849049816101653
affect,0.2382736606207536
chemistry easy,0.2382174774321644
began,0.238042697645452
easy wont,0.23802151832590207
pretty fast,0.23774282851274495
shes favorite,0.23727462621216314
best option,0.2370873225628345
far easy,0.23688092697286006
hours helpful,0.2366906561227836
matlab,0.23664507742464996
certainly,0.2366212882156469
midterm finals,0.23623590369479167
fisher,0.23559320163799033
paste,0.23528481602626428
hughes,0.23510903241664366
differently,0.23451092367217624
fast gives,0.23448679549370466
hes going,0.23436439913014231
library,0.23428471083414215
knowledgeable subject,0.2341309804484467
quiz based,0.2339272297991445
introduces,0.23370049858318606
project make,0.23366633220416377
going fail,0.23365096065202273
loved easy,0.23356503773101256
best effort,0.2335621378013629
participate group,0.2334958464630487
readings super,0.23309859552078224
attending classes,0.23307633910757286
makeup,0.23279669086286117
awake,0.23135483965259843
teaches interesting,0.2305560529821507
great english,0.230398305712708
fun highly,0.2303162407532342
cinema,0.23002528872331632
cares truly,0.2298810048000274
collins,0.22978544680637703
best fun,0.2297574872486213
hes available,0.22968834084401102
powerpoint presentations,0.22961674838151788
encourages ask,0.22929141505187614
make want,0.22922229885510545
chance classes,0.22917222709553645
thrive,0.2291182764540817
succeed hes,0.22908411523898922
greater,0.22903751890736657
meeting,0.22898093662843155
explicitly,0.22885555712317882
make learning,0.2283966703805064
answer wrong,0.22815840247746358
substantial,0.2281262166270608
george,0.22794861313493242
models,0.2278784924052159
great nice,0.22771800686516977
hist,0.22728971575891949
learning environment,0.22687258560444853
start,0.22686236977812776
awesome shes,0.22685397834964804
alot,0.22680800682189603
couple hours,0.22675090192203573
classics,0.22670880609878588
took stats,0.22644449583170428
learn hes,0.22617522837993265
motivation,0.22602199362569222
macro,0.22575119474203328
awesome fun,0.22560774009791118
fun interactive,0.22555926055593456
encounter,0.22543039002293305
feedback highly,0.22508452107619656
definitely make,0.22453211717201493
semester definitely,0.22449176173175783
exception,0.22438326368170264
base,0.2243534323141613
weekly reading,0.22429395447216408
caring understanding,0.2242073748841487
ton,0.2241611045217985
impact,0.2240711704212876
answer asked,0.2240564726067302
files,0.22398188376115627
chapter read,0.2238514110037399
guided notes,0.22384749636629334
videos,0.2220573791235465
model,0.22201202011268462
want study,0.22188967054771663
focuses,0.22165831883837256
textbook practice,0.22131885735916615
raise,0.2209258655255182
tries teach,0.22069615363005327
significant,0.2201670526822818
didnt make,0.21996079108705088
undergrad,0.2199196722929827
hosts,0.21977159618528538
rude disrespectful,0.2197201900211283
kind considerate,0.21944395755622156
super quick,0.21919452287010233
regardless,0.219110160053639
midnight,0.2189684240330247
cares want,0.2186971965981307
test reviews,0.2185604886282117
cares highly,0.218439516689695
recommend shes,0.21832746651939608
helping learn,0.21805907275503653
week reading,0.2180547861671886
learn great,0.21794625494304842
creating,0.21793766663999603
shes helpful,0.21777907193241508
points gives,0.21739390182450988
right way,0.21670914195320426
sound,0.21646190947696664
appreciation,0.2163192873161573
remove,0.21630592740258603
labs,0.21600436010173668
want make,0.21597331250378485
ashley,0.21579352279722247
instructor great,0.21568825738671013
nice tries,0.21560377123479668
figure things,0.21541411591027973
project paper,0.2150773653767082
fall semester,0.2145441363662579
thats easy,0.21417312741174543
succeed need,0.2140912512017439
care learning,0.21390251226358312
come pay,0.2134400992891884
need write,0.21338775273229252
annotations,0.2131965225727429
things thoroughly,0.2129666256808491
riley,0.21244061186376845
attendance matter,0.21219081160981915
poster,0.21131067986100854
helpful recommend,0.21066476970858466
best best,0.21062126088499478
assigns lots,0.2105785300809965
special,0.21012599852931285
decisions,0.2100591016680407
clarifying,0.21005156682195877
transitioned,0.2100190298970892
amazing engaging,0.20995326603328168
interested topic,0.20990757735685509
note,0.2097850743710954
break,0.20889337689691848
subject gives,0.2087313302196158
fun long,0.20855821124356785
test gives,0.2080944516810488
patient kind,0.20801613599342786
took got,0.20786820739896272
hes hilarious,0.20783040831508928
writer,0.20730230395400734
heavy makes,0.20648033465303217
study final,0.20600372578946058
minus,0.20596301485919627
assignment gives,0.20573063756261353
interesting tell,0.2056843123465029
brandon,0.20563473464885723
loved super,0.2055155526449407
researching,0.20497189960056839
reed,0.2046558944196093
interesting person,0.20385992735871816
book used,0.20383344632517986
lockdown,0.20382702589497453
cares genuinely,0.20340959332158276
amazing enjoyed,0.20279071330630033
outside email,0.2026449375404571
long practice,0.20238207568553246
sports,0.2018350378509583
auburn,0.20150335166167646
project gives,0.20067053362333118
prepared write,0.20057755686815887
easy book,0.2005315889251388
sure readings,0.20043741328703316
gain,0.20040645343511845
amazing love,0.2003999510636911
understandable way,0.2001952508317614
interesting great,0.19999282025962833
goes long,0.19982130564031028
hes honestly,0.19952450688965365
path,0.19930524602688546
easy interesting,0.19925452171208163
lots reading,0.1991089453421237
available talk,0.19905703694158147
definitely read,0.19899476235673608
things clearly,0.19871592495145962
papers makes,0.19859405909745168
success gives,0.19838696796578012
literature,0.19815061997496342
feedback speeches,0.19811519465170055
funny stories,0.1980546049152204
learn language,0.19804950503648608
crisis,0.19792629233943426
steve,0.197221985668566
honor,0.19706225072562292
person easy,0.1970419647032467
asynchronously,0.19674260434085725
talk easy,0.19651530572605305
weekly quiz,0.19619428868497982
cross,0.19581421452393746
professors caring,0.19573845371878174
grader wants,0.1957074750810882
points attendance,0.19553108851932358
amazing hes,0.19529757377821547
deserve,0.1952601783378244
papers weekly,0.19501685393334067
understand study,0.19499556194063994
need extension,0.1949847540615357
quizzesexams,0.1949568671621277
suit,0.19470911811784936
writing paper,0.19468460930470624
similar test,0.1943465731379315
classes fun,0.19343347153918605
prof knows,0.19322468170391066
french,0.19305413561477774
experience taking,0.19261188542558036
vocabulary,0.19144649395302651
random pop,0.19140526168332225
published,0.19138110671583367
youll able,0.19132345963317007
great human,0.19124504692419883
prof amazing,0.19124249604850657
write notes,0.19107890900022043
demonstrated,0.19099668265884875
accuracy,0.19074911423394209
expect easy,0.19055340812419316
basis,0.19051674907994362
wrong way,0.19041506653372162
amazing professors,0.19039660961109434
need recommend,0.19030227371618713
answers,0.19009976880185028
person met,0.19006543315998026
makes math,0.19003030567427623
cat,0.1896788595463763
sure read,0.18960676793965947
different topics,0.18935417560715614
enjoy,0.1887401246262637
woke,0.18841653423991359
amazing loved,0.18819389720738805
write,0.1880303497132072
tell need,0.1875870237716136
clearly cares,0.18749851093478515
nice need,0.1872204484931872
cares job,0.186944622812962
interacts,0.18681716163552345
reminded,0.18671175776163818
learning objectives,0.18659199777631458
lots discussions,0.18614492812619138
lab manual,0.1861164807787703
overall recommend,0.18553796259053168
outside clear,0.1855021714267002
adjusting,0.18519988794264358
role model,0.18478890755284105
younger,0.1847512826216357
mba,0.1846088827034869
awesome caring,0.18456060899736673
international,0.18396024235711086
end chapter,0.18370086489594442
guy recommend,0.18369427836646496
make study,0.18357350867287822
price,0.18348239416493384
great insight,0.18324394504427788
pro,0.18322092235833573
gave examples,0.18319657160252958
emails pretty,0.1828135714846042
obviously passionate,0.18199864276197122
interesting lots,0.18197651675208443
posts weekly,0.181852873664229
including,0.1817967860533467
summary,0.18156357834781303
graduate student,0.18142227813688303
change major,0.181370160163674
end,0.18126081507169095
recent,0.18121286391772767
heavily weighted,0.18109111954190096
ive genuinely,0.18093720992509327
classes boring,0.18092774970351969
final,0.18077057382843603
science,0.1803122111564284
best truly,0.18027333736619958
awesome super,0.1801990421961195
fun entertaining,0.18015457786577835
journal entries,0.17985648141823857
scheme,0.17961699910694623
better understanding,0.17942758507305245
increase,0.17925418479283736
benefit,0.1791789479351434
read easy,0.17898016684648632
way reading,0.178906439868153
nice grading,0.17877064908097098
weekly modules,0.17866243540979443
easy discussion,0.17856145339436602
content super,0.17777429637152298
access code,0.17760671941297582
sure understands,0.17759154368365782
view,0.17755725712285458
amy,0.17725131045297737
teach makes,0.1770100454814163
personally didnt,0.17662165366545568
grading style,0.1762621535777042
arent easy,0.176004843802325
going life,0.17599885935071116
post slides,0.17591647290860501
highly highly,0.17591172658166493
jesus,0.17562524801944399
procedure,0.1753493526732325
understanding student,0.17525671547728242
emphasized,0.17521474695195877
switching,0.17505838104928115
manages make,0.17491255410005738
ear,0.174552765603307
actually interested,0.17381018428176875
pass read,0.1737695389336097
collaboration,0.17337558204833986
succeed makes,0.17281223310662086
classes helpful,0.17262802410831324
knowledge subject,0.17226187560743067
amazing shes,0.1722268871745418
touched,0.17174596005873927
reading discussion,0.17155724224345464
artwork,0.1715407074586674
learned interesting,0.1714244716353978
matched,0.17127318220967536
participate discussions,0.17121404620933242
cares definitely,0.1709811414316778
prof caring,0.17093206109599016
harder classes,0.17043656726364836
review sheet,0.1702851575644739
easy open,0.1702766503412558
missed,0.16995796961419588
writing skills,0.1699016604481513
funny relatable,0.16975183307346545
presenting,0.1692086375547057
hes guy,0.16875945024986969
semester great,0.16857791993120835
notes study,0.1685720826792612
book slides,0.16816906277193097
sexuality,0.1681192872560869
syllabus says,0.1675274929248685
manual,0.16746916889875815
didnt match,0.1655429383341648
semester highly,0.1655147812601669
problems book,0.16541005287658883
answer ask,0.16533502613689408
recommend youre,0.16516819927990753
early semester,0.16493803789885067
ask shes,0.16478954101093174
higher level,0.1647889234620897
hes funny,0.1646635347954497
clear cares,0.16458837387328976
essay easy,0.1637593292908137
learning easy,0.1637392487689987
amazing kind,0.16315308721199
need shes,0.16297014445974872
attendance necessary,0.16288919065382784
bit effort,0.1628474572353322
sure reading,0.1626815363081967
thesis,0.1625803554245418
mid semester,0.16252165330272256
great amazing,0.16240451670180925
willing accommodate,0.16235010369889094
excitement,0.1619760858279277
dynamics,0.16166047252284396
caring funny,0.16157737295799476
span,0.16156875104927096
project pretty,0.1615638982327862
note taking,0.16124411860563992
teaches shes,0.16109189344338506
wishes,0.16100626431339576
amazing sweet,0.16091566704351307
confusing way,0.16071949743366296
helpful interesting,0.16056267708692695
short easy,0.16050161905013194
understanding caring,0.16050011037878026
reading notes,0.1596699205505008
passionate hes,0.15938353549049947
fun lots,0.15912761961974753
rachel,0.15912438905547194
emergency,0.15904075368676326
research papers,0.15900096407115802
making fun,0.15864829550531717
essays easy,0.15860769791473997
wise,0.15850020444652377
attendance participation,0.15848017042179086
guy genuinely,0.1584596203330295
credit opportunity,0.1584286206213528
great effort,0.15830039668433427
largely,0.1582298207490612
knowledgeable topics,0.15816135410529733
person genuinely,0.15806670977700815
director,0.15801059015556812
need complete,0.15793207913821883
understand super,0.15786025601821926
journals,0.1576746647142509
cares youre,0.1575228060665002
tell shes,0.1572733788574227
cares helping,0.15714216813477355
honestly,0.1570705128555861
super enjoyable,0.15692047928075215
love taking,0.15608544151270687
total,0.1556982780416928
austin,0.1553665653034353
join,0.15495725963689888
lead,0.15481482343560224
ses,0.15471127006078345
great information,0.15461762734515083
graded midterm,0.1545626249434769
semester prof,0.1541335489996697
awesome guy,0.15383184089141794
student wants,0.15379799172750364
christina,0.15374775700670737
discussions essays,0.15362443789880448
classes got,0.153361439015037
want come,0.15322399796643513
college experience,0.15308561994151643
feedback tough,0.1528508901955237
concepts clearly,0.1528321375319892
examples makes,0.1524178986833809
academics,0.15232730763010688
hours willing,0.15201689414582284
amazing genuinely,0.15201542027088563
longest,0.1519794523120863
credit assignment,0.15189466466361645
prof nice,0.15183100380800416
wellness,0.1517463257011992
participate easy,0.15128979784820923
classes gives,0.1511273358488159
watch,0.15025853160392047
amazing fun,0.1500871896074114
general,0.1498484904424538
constructive,0.14981959509223186
sheets,0.14945648546008816
comfortable speaking,0.14937865665068764
learn concepts,0.14936912679636638
anthropology,0.14933421498949068
available outside,0.1490078471326483
ramirez,0.14888631705971886
ive entire,0.14830317300708545
trial,0.14821726375059918
week youll,0.14817425551368152
got got,0.14811128722328526
test quiz,0.14805795003013728
qualified,0.14795425745736202
long interesting,0.14794410798163377
sing,0.147939976568879
soon possible,0.14740366460735738
keeping engaged,0.1471282871008238
attendance matters,0.14678146978200823
fine hes,0.1465032593796298
hes flexible,0.1463453007205981
half way,0.14628028945088561
understanding personal,0.1456116965711198
drama,0.14555237538838842
alive,0.14553498924256414
qualified teach,0.1455023922172345
appointments,0.1454417389805269
theres lots,0.14530206624441272
originally,0.14529778878260463
essays long,0.144595155636457
prepared notes,0.1445827921068436
notes follow,0.1444399516122109
honestly cares,0.1440882891602628
rewrites,0.1440758010413627
york,0.14400904121858146
amazing nice,0.14386309543603978
minds,0.14383209893081536
girl,0.14371991874869966
great examples,0.14348848222849434
lecturer,0.14339185140469474
information gives,0.143259790463231
barely gives,0.1427406788765833
term final,0.14233470242504798
comprised,0.14216423999557123
explaining concepts,0.1421270801617433
test answers,0.1418244605111522
sure participate,0.14166932429017493
sure follow,0.1416475394801744
proffessor,0.1415077897215998
generation,0.1414717989901644
biochem,0.14127942093635834
workload,0.141183967137528
understand fun,0.14115210406482304
gives alot,0.14087141268420036
kelly,0.14054337084823645
limit,0.1405406437839399
teaches shows,0.14011163157100293
heart,0.1398046549177764
basically gives,0.1396517790342356
caring patient,0.13904973306313403
stuff,0.13903817863913023
required reading,0.13886861312946128
big project,0.13884739081975778
ready read,0.13833431937160418
helpful studying,0.13833086779286136
mixed,0.13829714356481326
success makes,0.13812968948719664
rogers,0.13808563955268305
pretty easily,0.13727958410884966
informed,0.13712639417634223
chapters textbook,0.13708544444704926
actively,0.1366498853293259
writing essays,0.13635143230954822
comm,0.13629836456020422
final essay,0.1361062965859742
pass highly,0.1356915759682204
viewpoints,0.13551599776074316
house,0.1354745110111951
lie,0.13524056347416646
elle,0.1350492331603102
gave practice,0.13501865848285463
super important,0.13471564480802733
thought going,0.13469257082060135
program,0.13456182447288914
actually enjoyed,0.13449405002834955
honestly amazing,0.13431185177889915
shes new,0.1341315565071711
amazing helped,0.1340068324984417
exceptionally,0.1339262767805665
approachable understanding,0.13368922880776607
caring fun,0.1336095349497847
provided study,0.13356312282961336
youre doing,0.1335522377485795
groupwork,0.13350734557705482
grading expectations,0.13340433455747247
demanding,0.1331561432017042
heads,0.13313131972591324
topics teaches,0.1325654522906474
study gives,0.1324903009203583
funny engaging,0.13238734199832602
easy consuming,0.13215714557929056
quiz day,0.13212226120729853
organic chemistry,0.13201256207521644
awesome highly,0.1319711192244983
actually took,0.13188820903954473
examples gives,0.13185033798681645
learn spanish,0.1313896182481549
rec,0.13120882528524444
slides gives,0.13103439214711587
expert,0.13079966075487492
discussions week,0.13071448215302944
reading articles,0.1306154382985253
clear guidelines,0.1303080682640907
writing prompts,0.13023977968083114
make make,0.13021693716431973
shes tough,0.1300537348610063
needed extra,0.1297820193132347
summer great,0.1296405879843555
chapter test,0.12930269330959215
interesting gives,0.1292386636326934
weekly assignment,0.12917049051705262
zoom meetings,0.12878722558726166
plan taking,0.12796414785700957
logical,0.12786860970538028
end week,0.12733258809759235
classes actually,0.12614433545276574
final draft,0.12608454366998778
willing meet,0.12586043918384654
nice fun,0.1258105705223176
project group,0.12572463106698661
mac,0.12522594704324883
genuine person,0.12519752784868926
content easy,0.12513148469812482
classes extremely,0.12487778007286279
grace,0.12458820109378457
makes study,0.12446823621206574
long submit,0.12445709439419705
goes problems,0.12445424304445252
teaches,0.1244205658227465
random stuff,0.12439296279303963
youll fail,0.1242364015203415
artists,0.12423002012544103
succeed willing,0.12403569831562268
downtoearth,0.12401173378990554
fell,0.12398239420965236
talk gives,0.1236520335820295
going make,0.12364710028385434
handle,0.12346361707759909
emphasis,0.12237080674385685
gave week,0.12231736185095422
fun classes,0.1223056304280479
linguistics,0.12229261645573306
math department,0.12179799531265423
state,0.12177334182406313
doing practice,0.12129807401916107
cares extremely,0.1212160158035484
overall super,0.12121159887656185
prepared,0.1208763691411331
amazing lab,0.12077033969823342
exam worth,0.12072826667091835
right answer,0.1202640348592602
economic,0.12007777753446446
things different,0.1197954608093472
genuinely enjoyed,0.11975173158526457
checking,0.11973692750826082
professionalism,0.11965915129773963
write essays,0.11925706004359239
learn new,0.11812386215049166
boring attendance,0.11806131884022349
ece,0.1178905840521138
understanding nice,0.11760802420977058
surveys,0.11700418116278702
professors super,0.11680668819515556
job preparing,0.11648349815645388
moving,0.11628879574937441
resources available,0.11610403717502939
verbal,0.1158055528797138
understand best,0.11578114874301174
week assignment,0.1156542530412619
semester project,0.11562018716961887
actually enjoyable,0.11467553382518203
readings videos,0.11461807595019657
taking shes,0.1144914818684882
quarantine,0.11446473220800048
aspects,0.11446028961042921
kind willing,0.1144466012858267
interesting reading,0.1144047034192908
peer,0.1139047419889436
teach teach,0.11378328891261077
book notes,0.11289429524812741
little,0.11273008377527083
demonstrate,0.1127049980365747
accommodating understanding,0.11263357699349949
think hes,0.11251596131718238
sample,0.1124832712837645
professors semester,0.11209187827495994
home,0.11209144648957785
harder understand,0.11205941478966792
grader fair,0.11163359710250892
pretty easy,0.11157254675733605
knowledgeable caring,0.11154072474354976
week recommend,0.11138598507013218
writes notes,0.11137818654966462
ken,0.11089837701448928
quarter,0.11049536552455812
based weekly,0.11046400745179567
attendance extra,0.11039130381849056
idea going,0.1096284957560412
sure understanding,0.10945351070746022
instructed,0.10926292585994594
understand doing,0.10907406416494755
lessons,0.1089824240689822
printed,0.10873711427703955
attainable,0.10854348854922385
prof semester,0.10821801858149722
seriously,0.1074948062165013
clips,0.10710888355708247
understanding easy,0.10706394708808212
twice,0.1067175511367488
teaches gives,0.10670448423137847
accessible willing,0.10656188551677191
clear understand,0.10655221604030836
limits,0.10645541573270809
math concepts,0.10629636775846514
great accessible,0.10544562654841347
anth,0.1053524508575342
lots writing,0.10525230302009998
grading based,0.10512925733971018
door,0.10507686159327581
karen,0.1047470028163685
participation marks,0.10427150134156923
videos notes,0.10413416781584141
black,0.10402195444611975
issues,0.10383579878499782
till end,0.10356965553162045
grader super,0.10316685036900469
going school,0.1026467083318003
pronunciation,0.10248588831736945
feedback shes,0.10190463192199783
comp sci,0.10165436699615144
group presentation,0.10142202946651258
native,0.1013349425415031
easy textbook,0.10068852652096591
easy project,0.10034348398685225
pearson,0.09955691361461813
brain,0.09930971130836154
easy manage,0.09929028313262468
newer,0.09913524550602944
paper gives,0.09805794627257769
putting effort,0.09783501683642572
citations,0.09779430947026116
helpful study,0.09772705982074895
ppl,0.09702072197443803
calc,0.09678905015549724
breakout rooms,0.09647378928664531
attention participate,0.09647108265828679
selfexplanatory,0.0961650078823861
need credit,0.09597774416931815
easy group,0.09593669916701048
taking person,0.09538063753482236
great stories,0.09527592655018206
succeed easy,0.09517163166403764
easy understandable,0.09441603778206735
projects super,0.09429925012656401
read instructions,0.09413764391005469
senior year,0.09406963074665582
negative,0.093924323767007
try trick,0.09365998015539387
group paper,0.09354226982825004
kind gives,0.09347678519313651
days week,0.09347368337879365
understand need,0.09339920723080326
graded things,0.0931688340409943
finally,0.09313499046914121
follow gives,0.09305683617762998
learn shes,0.0930337884109187
best gives,0.09290034334211801
want say,0.09284033634965168
gives test,0.09266001193649721
argument,0.09261641164874264
amazing easy,0.09253745909824648
amazing amazing,0.09246084119908422
feedback understanding,0.09227504432395991
writing process,0.09184126448679296
watching videos,0.09171671620441484
maria,0.09156991690374704
cumulative final,0.09155275716592938
mind,0.09150984590122553
complete,0.09129374243163214
semester final,0.09105234063979244
judgement,0.09090319015555505
spot,0.09084202865807817
medical,0.09065667991847752
partial,0.09041897657152154
morning,0.09034672472272148
practice practice,0.09031397353303426
grading papers,0.09021009843256814
question wrong,0.09016278638002095
papers midterm,0.08957065464482876
packback,0.08956896796084983
struggling,0.0894435777553513
ground,0.08883057931550795
fun gives,0.08834031974301824
address,0.08759269898364251
english classes,0.08758331116678526
easy lets,0.08754647318238615
hours outside,0.08727165405558816
tcc,0.0871670550363994
amazing english,0.0869271850335496
easy lots,0.08667287122918371
cap,0.08631343341654049
pass fail,0.08629000007758039
greek,0.08618673544922537
required textbook,0.08614127761888035
lesson,0.08609213879166276
court,0.08599564116828019
information slides,0.08590492568789394
supply,0.08540876577581297
designed,0.08533159254889128
week read,0.08436128788890573
age,0.08430660541513987
end term,0.084058717206327
proficient,0.08397995654939269
semester went,0.08383051210598422
understanding shes,0.0837221269749673
atmosphere,0.08361705924356908
attend read,0.08360165836681911
speaking,0.08341476463075954
recommend student,0.0833669175074244
classes usually,0.08334317968294824
stress,0.08272566378991815
took twice,0.08260382841775667
